state,year,month,humidity,Wind speed,Temperature,Precipitation,urban_density,Future_dengue,season,dengue_cases
DELHI,2015,1,-0.60015327,-0.565232922,-2.937470867,-0.634831044,1.939487799,15867,winter,158.67
DELHI,2015,2,-1.25618951,-0.576384054,-1.775680219,-0.823902554,1.939487799,15867,winter,158.67
DELHI,2015,3,-0.727618573,-0.255499084,-1.050519764,-0.127862442,1.939487799,15867,Pre_monsoon,634.68
DELHI,2015,4,-1.156847096,-0.452982159,0.381645927,-0.546024729,1.939487799,15867,Pre_monsoon,634.68
DELHI,2015,5,-2.242644849,0.668290415,1.935315257,-0.815047965,1.939487799,15867,Pre_monsoon,634.68
DELHI,2015,6,-1.44742182,0.309737417,1.923819392,-0.256601215,1.939487799,15867,monsoon,2181.71
DELHI,2015,7,0.008299535,0.336492204,1.123792855,0.949272219,1.939487799,15867,monsoon,2181.71
DELHI,2015,8,0.193431922,-0.266739425,0.886993483,0.714017953,1.939487799,15867,monsoon,2181.71
DELHI,2015,9,-0.776398595,-0.10883345,0.73903367,-0.634744235,1.939487799,15867,monsoon,2181.71
DELHI,2015,10,-1.324422274,-0.746327303,0.148715963,-0.789525916,1.939487799,15867,Post_monsoon,2380.05
DELHI,2015,11,-1.431366408,-0.853915405,-0.954512553,-0.845344548,1.939487799,4431,Post_monsoon,2380.05
DELHI,2015,12,-1.861229071,-0.484052682,-2.249123464,-0.852202514,1.939487799,4431,winter,158.67
DELHI,2016,1,-1.719254607,-0.859979639,-2.312045243,-0.860362625,1.939487799,4431,winter,44.31
DELHI,2016,2,-1.967765324,-0.627593127,-1.724853607,-0.847080742,1.939487799,4431,winter,44.31
DELHI,2016,3,-1.655047957,-0.402039824,-0.31245292,-0.675371171,1.939487799,4431,Pre_monsoon,177.24
DELHI,2016,4,-2.256086576,0.386740691,1.221670396,-0.860102196,1.939487799,4431,Pre_monsoon,177.24
DELHI,2016,5,-1.99905806,0.185372065,2.127310951,-0.563039429,1.939487799,4431,Pre_monsoon,177.24
DELHI,2016,6,-1.477374211,0.122176371,2.308491965,-0.407997318,1.939487799,4431,monsoon,609.26
DELHI,2016,7,0.218818935,-0.520687867,1.114031552,1.938034614,1.939487799,4431,monsoon,609.26
DELHI,2016,8,0.782298164,-0.452413204,0.592679673,0.526422208,1.939487799,4431,monsoon,609.26
DELHI,2016,9,-0.143031704,-0.681410865,0.597965289,-0.59385687,1.939487799,4431,monsoon,609.26
DELHI,2016,10,-1.231888216,-0.535258679,0.073645225,-0.820864215,1.939487799,4431,Post_monsoon,664.65
DELHI,2016,11,-1.851828913,-0.335541412,-1.156754105,-0.860536244,1.939487799,9271,Post_monsoon,664.65
DELHI,2016,12,-1.861550425,-0.495293023,-1.963728255,-0.860536244,1.939487799,9271,winter,44.31
DELHI,2017,1,-1.020677904,-0.516108469,-2.608255133,-0.591686627,1.939487799,9271,winter,92.71
DELHI,2017,2,-1.338037954,-0.168014737,-1.879397823,-0.858452811,1.939487799,9271,winter,92.71
DELHI,2017,3,-1.81337937,-0.067327451,-0.556134361,-0.740565249,1.939487799,9271,Pre_monsoon,370.84
DELHI,2017,4,-2.271162392,0.536875565,1.190902396,-0.729800848,1.939487799,9271,Pre_monsoon,370.84
DELHI,2017,5,-2.072519722,0.119595255,2.084403355,-0.668165966,1.939487799,9271,Pre_monsoon,370.84
DELHI,2017,6,-1.082597044,0.317910949,1.863734711,0.444994717,1.939487799,9271,monsoon,1274.76
DELHI,2017,7,0.060085829,0.175380651,1.137135642,0.179964727,1.939487799,9271,monsoon,1274.76
DELHI,2017,8,0.058141634,0.055067372,1.026460728,0.406451214,1.939487799,9271,monsoon,1274.76
DELHI,2017,9,-0.279627227,-0.629788559,0.596731667,0.071192183,1.939487799,9271,monsoon,1274.76
DELHI,2017,10,-1.397691124,-0.919511814,0.072662072,-0.860536244,1.939487799,9271,Post_monsoon,1390.65
DELHI,2017,11,-1.312885108,-0.613871681,-1.440559884,-0.858192382,1.939487799,7136,Post_monsoon,1390.65
DELHI,2017,12,-1.307342277,-0.481138519,-2.304250246,-0.812704104,1.939487799,7136,winter,92.71
DELHI,2018,1,-1.583514423,-0.417859563,-2.672932542,-0.83622953,1.939487799,7136,winter,71.36
DELHI,2018,2,-1.736037351,-0.345466415,-1.520584675,-0.844389641,1.939487799,7136,winter,71.36
DELHI,2018,3,-2.045509868,-0.107709416,-0.172704774,-0.856282569,1.939487799,7136,Pre_monsoon,285.44
DELHI,2018,4,-1.979259403,-0.073988394,1.027991638,-0.692125441,1.939487799,7136,Pre_monsoon,285.44
DELHI,2018,5,-2.128547897,-0.136851041,1.959823851,-0.709921428,1.939487799,7136,Pre_monsoon,285.44
DELHI,2018,6,-1.27879849,0.844888659,2.153563472,-0.329781786,1.939487799,7136,monsoon,981.2
DELHI,2018,7,0.104207816,-0.269653587,1.225338493,1.908953367,1.939487799,7136,monsoon,981.2
DELHI,2018,8,0.645722457,-0.50028873,0.672595949,0.321985383,1.939487799,7136,monsoon,981.2
DELHI,2018,9,0.60532979,-0.163036872,0.196892791,0.72356702,1.939487799,7136,monsoon,981.2
DELHI,2018,10,-0.384170842,-1.011099777,-0.401287797,-0.843261115,1.939487799,7136,Post_monsoon,1070.4
DELHI,2018,11,-0.859498218,-0.627637629,-1.371912411,-0.828416658,1.939487799,5077,Post_monsoon,1070.4
DELHI,2018,12,-1.026076661,-0.704696411,-2.669421282,-0.851160797,1.939487799,5077,winter,71.36
DELHI,2019,1,-0.845266494,-0.312533406,-2.929114069,-0.520242251,1.939487799,5077,winter,50.77
DELHI,2019,2,-0.5943752,-0.358371992,-2.358411431,-0.660787142,1.939487799,5077,winter,50.77
DELHI,2019,3,-1.184167058,-0.043597842,-1.091741956,-0.774507839,1.939487799,5077,Pre_monsoon,203.08
DELHI,2019,4,-1.751843713,0.012048784,0.991781184,-0.708011615,1.939487799,5077,Pre_monsoon,203.08
DELHI,2019,5,-1.911521066,0.741144476,1.626043479,-0.625281978,1.939487799,5077,Pre_monsoon,203.08
DELHI,2019,6,-1.845918131,0.585916756,2.478151365,-0.750287935,1.939487799,5077,monsoon,698.09
DELHI,2019,7,-0.406778138,0.182874211,1.630818793,0.73467866,1.939487799,5077,monsoon,698.09
DELHI,2019,8,0.454661078,-0.266323116,0.904479557,0.520085101,1.939487799,5077,monsoon,698.09
DELHI,2019,9,0.295578231,-0.587630342,0.780686576,-0.305648691,1.939487799,5077,monsoon,698.09
DELHI,2019,10,-0.497592949,-0.869138435,-0.136117445,-0.633876138,1.939487799,5077,Post_monsoon,761.55
DELHI,2019,11,-0.51650681,-0.414695615,-1.098701273,-0.737266481,1.939487799,1269,Post_monsoon,761.55
DELHI,2019,12,-0.486313402,-0.780880943,-2.936417489,-0.631705895,1.939487799,1269,winter,50.77
DELHI,2020,1,-0.089665416,-0.542335931,-3.000392646,-0.602711458,1.939487799,1269,winter,12.69
DELHI,2020,2,-0.716453163,-0.031266485,-2.210245341,-0.722161595,1.939487799,1269,winter,12.69
DELHI,2020,3,-0.420821334,-0.36498833,-1.149256394,-0.266931569,1.939487799,1269,Pre_monsoon,50.76
DELHI,2020,4,-1.226265582,-0.122599399,0.441730607,-0.734922619,1.939487799,1269,Pre_monsoon,50.76
DELHI,2020,5,-1.674120353,0.46929475,1.618178257,-0.449318732,1.939487799,1269,Pre_monsoon,50.76
DELHI,2020,6,-1.121897105,-0.054630029,1.924617618,-0.443589292,1.939487799,1269,monsoon,174.49
DELHI,2020,7,-0.214736627,0.153316278,1.534329369,0.925573173,1.939487799,1269,monsoon,174.49
DELHI,2020,8,0.679930655,0.056316299,0.857569124,1.038859822,1.939487799,1269,monsoon,174.49
DELHI,2020,9,-0.047296954,-0.757553767,0.799771444,-0.639692387,1.939487799,1269,monsoon,174.49
DELHI,2020,10,-1.494402791,-0.677220022,0.002647549,-0.860536244,1.939487799,1269,Post_monsoon,190.35
DELHI,2020,11,-1.372789891,-0.466317922,-1.500064036,-0.825204699,1.939487799,13089,Post_monsoon,190.35
DELHI,2020,12,-1.208027637,-0.299627829,-2.384868775,-0.85593533,1.939487799,13089,winter,12.69
DELHI,2021,1,-0.527270046,-0.328769454,-2.890068858,-0.49498063,1.939487799,13089,winter,130.89
DELHI,2021,2,-1.274690354,-0.744156549,-1.62064806,-0.832062665,1.939487799,13089,winter,130.89
DELHI,2021,3,-1.85946162,0.000947212,-0.11322403,-0.826246416,1.939487799,13089,Pre_monsoon,523.56
DELHI,2021,4,-2.256418643,0.209504105,0.753764576,-0.8305869,1.939487799,13089,Pre_monsoon,523.56
DELHI,2021,5,-1.460355271,0.057981535,1.28257203,0.070931753,1.939487799,13089,Pre_monsoon,523.56
DELHI,2021,6,-0.946167554,-0.170350032,1.62412165,-0.278216829,1.939487799,13089,monsoon,1799.74
DELHI,2021,7,0.054221108,-0.028194412,1.323583546,2.352637704,1.939487799,13089,monsoon,1799.74
DELHI,2021,8,0.768833406,-0.522353103,0.63032038,0.54847187,1.939487799,13089,monsoon,1799.74
DELHI,2021,9,1.121693078,0.083889827,0.221855508,1.327241619,1.939487799,13089,monsoon,1799.74
DELHI,2021,10,0.32999156,-0.626430333,-0.426568869,-0.187066652,1.939487799,13089,Post_monsoon,1963.35
DELHI,2021,11,-0.25194949,-0.794119567,-1.757020381,-0.860449434,1.939487799,10183,Post_monsoon,1963.35
DELHI,2021,12,-0.313601371,-0.820430291,-2.774969756,-0.812617294,1.939487799,10183,winter,130.89
DELHI,2022,1,0.403180071,-0.552743654,-3.069634692,-0.108764309,1.939487799,10183,winter,101.83
DELHI,2022,2,-0.165956146,-0.339013627,-2.389433412,-0.676846935,1.939487799,10183,winter,101.83
DELHI,2022,3,-1.148095004,-0.385387467,-0.299180357,-0.860536244,1.939487799,10183,Pre_monsoon,407.32
DELHI,2022,4,-2.350011564,-0.090765643,1.432692438,-0.855327662,1.939487799,10183,Pre_monsoon,407.32
DELHI,2022,5,-1.925017959,0.047157503,1.976116098,-0.508870181,1.939487799,10183,Pre_monsoon,407.32
DELHI,2022,6,-1.557219582,0.697765086,2.111547735,-0.220922432,1.939487799,10183,monsoon,1400.16
DELHI,2022,7,0.054799546,0.29944071,1.290718153,0.86454596,1.939487799,10183,monsoon,1400.16
DELHI,2022,8,0.312606276,0.209934291,0.902443027,-0.295405148,1.939487799,10183,monsoon,1400.16
DELHI,2022,9,0.200142341,-0.258538139,0.776695444,1.003528277,1.939487799,10183,monsoon,1400.16
DELHI,2022,10,0.211234967,-0.775468927,-0.512384062,-0.030114728,1.939487799,10183,Post_monsoon,1527.45
DELHI,2022,11,-0.163071912,-0.573864393,-1.490195055,-0.860275815,1.939487799,16866,Post_monsoon,1527.45
DELHI,2022,12,-0.657643609,-0.381224378,-2.477004236,-0.860449434,1.939487799,16866,winter,101.83
DELHI,2023,1,-0.589644975,-0.568979702,-3.032204661,-0.546979636,1.939487799,16866,winter,168.66
DELHI,2023,2,-1.211022547,-0.194747717,-1.584961119,-0.860536244,1.939487799,16866,winter,168.66
DELHI,2023,3,-0.961163031,-0.719267223,-0.575937868,-0.302523542,1.939487799,16866,Pre_monsoon,674.64
DELHI,2023,4,-1.356419016,-0.258538139,0.341154077,-0.733880903,1.939487799,16866,Pre_monsoon,674.64
DELHI,2023,5,-1.269968737,0.37271108,1.037064733,-0.169097046,1.939487799,16866,Pre_monsoon,674.64
DELHI,2023,6,-0.726771269,0.745945906,1.518320365,0.074924999,1.939487799,16866,monsoon,2319.08
DELHI,2023,7,0.582801226,-0.412863856,0.974283405,1.477769625,1.939487799,16866,monsoon,2319.08
DELHI,2023,8,0.480176634,0.177878504,0.887204158,0.131611728,1.939487799,16866,monsoon,2319.08
DELHI,2023,9,0.215600033,-0.116576796,0.715739971,-0.16788171,1.939487799,16866,monsoon,2319.08
DELHI,2023,10,-0.642009707,-0.562735068,-0.119122947,-0.791435729,1.939487799,16866,Post_monsoon,2529.9
KERALA,2015,1,0.104979067,-1.104769285,-0.338857595,-0.855154043,-0.476430157,4075,winter,40.75
KERALA,2015,2,-0.453075007,-0.964473178,0.076231017,-0.854980424,-0.476430157,4075,winter,40.75
KERALA,2015,3,-0.042153138,-1.257554659,0.361919668,-0.519981821,-0.476430157,4075,Pre_monsoon,163
KERALA,2015,4,0.529552233,-1.369708283,0.235860754,0.107218205,-0.476430157,4075,Pre_monsoon,163
KERALA,2015,5,0.903047156,-1.17595811,0.085162158,0.609499084,-0.476430157,4075,Pre_monsoon,163
KERALA,2015,6,1.16859746,-0.535577849,-0.1973585,1.483238636,-0.476430157,4075,monsoon,560.31
KERALA,2015,7,1.25857782,-0.556490434,-0.332256426,0.604811361,-0.476430157,4075,monsoon,560.31
KERALA,2015,8,1.257292402,-0.831670632,-0.328042914,0.328409301,-0.476430157,4075,monsoon,560.31
KERALA,2015,9,1.135656471,-0.984261729,-0.261652011,0.541006237,-0.476430157,4075,monsoon,560.31
KERALA,2015,10,0.98434987,-1.449889381,-0.193070081,0.42459444,-0.476430157,4075,Post_monsoon,611.25
KERALA,2015,11,1.055180174,-1.312923746,-0.400398278,0.784767853,-0.476430157,7439,Post_monsoon,611.25
KERALA,2015,12,0.686598763,-1.081872294,-0.365192045,-0.559393422,-0.476430157,7439,winter,40.75
KERALA,2016,1,0.041897159,-1.078125514,-0.24208727,-0.818433543,-0.476430157,7439,winter,74.39
KERALA,2016,2,-0.276785769,-1.10687954,0.314527345,-0.777719798,-0.476430157,7439,winter,74.39
KERALA,2016,3,-0.185637968,-1.064387319,0.673227976,-0.784143715,-0.476430157,7439,Pre_monsoon,297.56
KERALA,2016,4,0.137016514,-0.78121399,0.749047783,-0.637001287,-0.476430157,7439,Pre_monsoon,297.56
KERALA,2016,5,0.736569404,-0.699284395,0.331652607,0.335961744,-0.476430157,7439,Pre_monsoon,297.56
KERALA,2016,6,1.223172577,-0.336401784,-0.265135181,2.163739813,-0.476430157,7439,monsoon,1022.86
KERALA,2016,7,1.35279899,-0.472396032,-0.440684134,2.039775573,-0.476430157,7439,monsoon,1022.86
KERALA,2016,8,1.293991098,-0.437842391,-0.429026751,0.278146489,-0.476430157,7439,monsoon,1022.86
KERALA,2016,9,1.212164575,-0.67667882,-0.477173147,-0.463208283,-0.476430157,7439,monsoon,1022.86
KERALA,2016,10,0.829071326,-1.049400198,-0.231483265,-0.371450438,-0.476430157,7439,Post_monsoon,1115.85
KERALA,2016,11,0.428670453,-1.375300699,-0.206356689,-0.311985799,-0.476430157,19994,Post_monsoon,1115.85
KERALA,2016,12,0.222514513,-1.195108321,-0.230219212,-0.380391836,-0.476430157,19994,winter,74.39
KERALA,2017,1,-0.17132162,-0.985704933,-0.181061572,-0.694122064,-0.476430157,19994,winter,199.94
KERALA,2017,2,-0.588967261,-0.963551351,0.095357352,-0.859147289,-0.476430157,19994,winter,199.94
KERALA,2017,3,0.11338249,-1.233408742,0.256511644,-0.277001493,-0.476430157,19994,Pre_monsoon,799.76
KERALA,2017,4,0.353806078,-0.776481946,0.468289777,-0.459388656,-0.476430157,19994,Pre_monsoon,799.76
KERALA,2017,5,0.862283324,-0.89037019,0.174909963,0.865934915,-0.476430157,19994,Pre_monsoon,799.76
KERALA,2017,6,1.209674077,-0.526974132,-0.22631235,1.803045542,-0.476430157,19994,monsoon,2749.18
KERALA,2017,7,1.318462251,-0.696370232,-0.383380371,1.07610118,-0.476430157,19994,monsoon,2749.18
KERALA,2017,8,1.360848923,-0.773803692,-0.415754188,1.646354048,-0.476430157,19994,monsoon,2749.18
KERALA,2017,9,1.325797705,-0.855205963,-0.343506503,2.273206835,-0.476430157,19994,monsoon,2749.18
KERALA,2017,10,1.197809665,-1.396601839,-0.335486785,0.47511768,-0.476430157,19994,Post_monsoon,2999.1
KERALA,2017,11,0.961720079,-1.498333863,-0.336830428,-0.113972891,-0.476430157,4083,Post_monsoon,2999.1
KERALA,2017,12,0.667622773,-1.044404491,-0.554800083,-0.417546385,-0.476430157,4083,winter,199.94
KERALA,2018,1,0.067814407,-1.236739213,-0.2878741,-0.845691787,-0.476430157,4083,winter,40.83
KERALA,2018,2,-0.424363121,-1.115652789,0.035723618,-0.768778399,-0.476430157,4083,winter,40.83
KERALA,2018,3,-0.22731766,-1.145983868,0.42947631,-0.540382099,-0.476430157,4083,Pre_monsoon,163.32
KERALA,2018,4,0.451466813,-1.321527464,0.428015626,-0.203734113,-0.476430157,4083,Pre_monsoon,163.32
KERALA,2018,5,1.042868543,-0.948653439,0.007141962,1.449382856,-0.476430157,4083,Pre_monsoon,163.32
KERALA,2018,6,1.27323159,-0.414695615,-0.298950955,2.569488315,-0.476430157,4083,monsoon,561.41
KERALA,2018,7,1.381576295,-0.155168633,-0.428254274,3.43116132,-0.476430157,4083,monsoon,561.41
KERALA,2018,8,1.393209331,-0.304623536,-0.54693486,3.264226282,-0.476430157,4083,monsoon,561.41
KERALA,2018,9,1.158502641,-1.054382028,-0.396915108,0.141768462,-0.476430157,4083,monsoon,561.41
KERALA,2018,10,1.043655862,-1.432820715,-0.301497789,1.141468878,-0.476430157,4083,Post_monsoon,612.45
KERALA,2018,11,0.910465627,-1.444130441,-0.333927786,-0.011884693,-0.476430157,4652,Post_monsoon,612.45
KERALA,2018,12,0.505113751,-1.257970968,-0.242929973,-0.730929374,-0.476430157,4652,winter,40.83
KERALA,2019,1,-0.291235091,-0.985704933,-0.340894126,-0.859754957,-0.476430157,4652,winter,46.52
KERALA,2019,2,-0.379338472,-1.008720869,0.331326562,-0.781886663,-0.476430157,4652,winter,46.52
KERALA,2019,3,-0.303494769,-1.097692033,0.632918712,-0.731016183,-0.476430157,4652,Pre_monsoon,186.08
KERALA,2019,4,0.124381387,-0.933069608,0.707830273,-0.07751282,-0.476430157,4652,Pre_monsoon,186.08
KERALA,2019,5,0.59636239,-0.69345607,0.36599273,-0.233683457,-0.476430157,4652,Pre_monsoon,186.08
KERALA,2019,6,1.030657068,-0.4822348,0.014026372,0.803518746,-0.476430157,4652,monsoon,639.65
KERALA,2019,7,1.23571344,-0.479473284,-0.315613054,1.893674861,-0.476430157,4652,monsoon,639.65
KERALA,2019,8,1.377318346,-0.522353103,-0.459574712,4.191961462,-0.476430157,4652,monsoon,639.65
KERALA,2019,9,1.29642643,-1.046638682,-0.353810881,1.798878677,-0.476430157,4652,monsoon,639.65
KERALA,2019,10,1.224578503,-1.329992412,-0.343000882,2.51167306,-0.476430157,4652,Post_monsoon,697.8
KERALA,2019,11,1.113590657,-1.269044785,-0.282986427,0.116680461,-0.476430157,4399,Post_monsoon,697.8
KERALA,2019,12,0.923276428,-0.862893801,-0.432678461,-0.317368,-0.476430157,4399,winter,46.52
KERALA,2020,1,0.306789758,-1.131829365,-0.168842388,-0.806106567,-0.476430157,4399,winter,43.99
KERALA,2020,2,-0.265707346,-1.094418984,0.223019067,-0.798727743,-0.476430157,4399,winter,43.99
KERALA,2020,3,-0.096397795,-1.128082584,0.560727207,-0.651932554,-0.476430157,4399,Pre_monsoon,175.96
KERALA,2020,4,0.098530016,-1.180856679,0.661968536,-0.414855284,-0.476430157,4399,Pre_monsoon,175.96
KERALA,2020,5,0.745952958,-0.850820842,0.342677963,0.177707675,-0.476430157,4399,Pre_monsoon,175.96
KERALA,2020,6,1.115981536,-0.56999272,-0.186908991,1.252758903,-0.476430157,4399,monsoon,604.86
